 prototypical example,titles,authors,1165,0,2,Product-Producer,Many publishing houses delayed some of their hottest books to the first of the New Year to remove them from a scrum of titles from big-name authors that were released last fall.
,padlock,chain,2011,0,6,Component-Whole,"However, some person had broken the padlock of the chain across the road."
,kids,castle,5764,0,4,Entity-Origin,The kids got tuckered out from the bouncy castle.
,sink,desk,3779,0,6,Component-Whole,The sink was in the desk and I had to wedge myself into the bathroom.
,rock,accident,5676,0,0,Cause-Effect,A rock in the road caused an accident by breaking the rear wheel on the wagon.
 prototypical example,transmitter,suite,42,0,3,Content-Container,The transmitter was discovered inside a bed settee suite on which he had been sitting.
,water,fields,5006,0,5,Entity-Destination,The factory owners have drained polluted water into their paddy fields.
,interview,childhood,783,0,8,Message-Topic,In the interview Josie speaks about her childhood and family in Dudley.
 Glaucoma is-a disorder.,Glaucoma,disorders,1873,-1,9,Message-Topic,Glaucoma is a group of neurodegenerative disorders characterized by the death of retinal ganglion cells and by a specific deformation of the optic nerve.
,transmitters,orangutans,985,0,5,Entity-Destination,The Sabah Wildlife Department has implanted transmitters into three orangutans.
,journals,birding,5347,0,8,Message-Topic,"The following is a list of journals and magazines relating to birding and ornithology, arranged by place of publication."
,boy,orphanage,1812,0,4,Entity-Origin,One day the little orphan boy ran away from the orphanage.
,Heating,oil,7606,-1,9,Entity-Origin,"Heating oil is a refined oil made from petroleum, used in furnaces to heat buildings."
,coven,sorcerers,146,1,7,Member-Collection,"Flames of purple, pink, yellow and blue dance in the air as a coven of sorcerers call forth energies from within the Empyrean."
,girl,country,4824,0,4,Entity-Origin,"He remembers their shared past - childhood, school, the war years and those which followed - until 1956 when the girl left her native country."
,diapir,dome,5739,-1,9,Product-Producer,"A diapir uprises from the upward-convex silicone dome, intruding within the sand."
 (a) is satisfied,book,author,5107,0,2,Product-Producer,"Once upon a time, the remit of getting a first book published by an unknown author was that you had talent for prose and storytelling, along with promise."
" We interpret ""buffet delight"" as denoting the food the diner eats. Food is a bit like fuel.",diner,delight,2562,1,1,Instrument-Agency,It becomes a lunch-time respite from the busy city life as a diner relaxes with his buffet delight while watching the commuters waiting alongside each other.
 (a) is satisfied,preparations,company,4726,0,2,Product-Producer,In 1991 the placental cell preparations developed by the company where entered into clinical tests by the health authorities.
,rotors,mixer,2346,0,6,Component-Whole,"The predominant mixing action is to shear the mixing compound between the rotors of the mixer, and the distance between the rotors is less than the rotor diameter."
" ""published"" is the hint here",measures,procedures,6516,0,8,Message-Topic,The GAA's Central Council published measures with regard to disciplinary procedures.
 The modal will doesn't affect the relation. The programmer uses or is using the compiler.,compiler,programmer,4145,0,1,Instrument-Agency,The compiler assumes that the programmer passes an object to the method.
 modality is outside,whisky,molasses,4748,0,4,Entity-Origin,"Much Indian whisky is distilled from fermented molasses, and as such would be considered a sort of rum outside of the Indian subcontinent"
,visitors,suborbital space,2367,0,5,Entity-Destination,Virgin spaceship takes visitors into suborbital space.
,timer,cooker,6851,0,6,Component-Whole,They set the timer on the cooker for three minutes.
 (a) is satisfied,official,plans,6518,1,2,Product-Producer,A senior UN official sacked earlier this year had drawn up plans to depose Afghanistan's president Hamid Karzai.
,truncheon,police,7946,-1,9,Cause-Effect,The rap star was apprehended at John Wayne Airport late last month and his truncheon was confiscated by police.
,peacekeepers,region,6821,0,5,Entity-Destination,The EU sent peacekeepers to the Middle Eastern region.
,lawyer,team,6536,0,7,Member-Collection,The lawyer was a member of the team.
,vaccine,government,7628,0,2,Product-Producer,The vaccine is produced by the government and is not for sale to private individuals or companies.
,elimination,riot,6554,0,0,Cause-Effect,"Her unexpected elimination caused a riot on the Internet, and one blog site (SOHH.com) referred to her elimination episode as the one where the show lost all credibility."
,gavel,judge,7829,0,1,Instrument-Agency,The gavel helps the judge establish his or her rule over the court room.
,snowdrift,door,7871,-1,9,Product-Producer,I struggle for my dream of painless perfection but a snowdrift keeps the door from opening.
,studentship,bursary,4886,1,6,Component-Whole,The studentship comprises of a tax free bursary of 15290 GBP pa plus the payment of fees for three years.
,sub-catchment,beef sucklers,7941,1,4,Entity-Origin,The sub-catchment is farmed primarily for beef sucklers with a single dairy enterprise and a single poultry unit so the land use is entirely grassland.
,tides,gravitational force,6264,1,0,Cause-Effect,The tides are caused by the gravitational force of the Moon.
,passenger,train,91,0,4,Entity-Origin,An Amtrak passenger who alarmed fellow passengers by talking about terrorist threats on a cellphone was pulled from the train and is being held in Colorado.
 prototypical example the packet has a copy of the survey,copy,packet,6706,0,3,Content-Container,A copy of the survey was enclosed in the back-up materials packet.
 violates c.3,section,format,5433,-1,9,Component-Whole,The illustrators section has been brought into the new web format.
,convention,kidnapping,2724,0,8,Message-Topic,"This convention covered the kidnapping, murder, and assault of persons specially protected by international law."
" Could also be Product-Producer(e2,e1)",flower,buds,307,1,6,Component-Whole,The temperature at which flower buds are injured depends.
,grandmother,poultice,2652,1,1,Instrument-Agency,"On returning home, the patient's grandmother applied a poultice to the child's ankle overnight with the aim of reducing pain and inflammation."
,Vegetable,stew,3534,1,4,Entity-Origin,"Vegetable stew is a delicious, low calorie and healthy meal to enjoy on a cold winter night."
,lungs,lobes,5194,1,6,Component-Whole,The lungs are divided into lobes.
,Four,candles,2493,1,1,Instrument-Agency,"Four of us stopped the cyanide train, with no money, but with candles, cups of tea and home-made banners."
,piano,benefactor,5758,0,4,Entity-Origin,This suspicion is further fueled by the arrival of a piano for Jane from a mysterious anonymous benefactor.
 It is ingredient like olive oil but the sentence focuses on the movement.,alcohol,chocolate ball,4442,0,5,Entity-Destination,The baker put alcohol into the dark chocolate ball.
,money,company,5936,0,5,Entity-Destination,My father spent his money on his company.
,panel,recommendation,7757,1,2,Product-Producer,"After the panel makes a recommendation, OraSure said it likely will formally apply to sell the test over-the-counter."
 tree bark is a substance not a part.,santur,bark,3302,-1,9,Entity-Origin,"The original santur was made with tree bark, stones and stringed with goat intestines."
 dance is a form of creative art.,dance,company,7315,0,2,Product-Producer,"Now in its 56th year, this unique folkloric dance company continues to collect, perform and preserve authentic traditional Hungarian music and dance."
,snowflakes,sky,7497,0,4,Entity-Origin,"Once it was the middle of winter, and the snowflakes fell from the sky like feathers."
,sound,announcements,3297,0,5,Entity-Destination,We inserted some sound into the blackboard announcements.
,lawsuit,violation,5275,0,8,Message-Topic,The lawsuit alleged the release of the records was a violation of the Video Privacy Protection Act.
" The study is the content of the paper, not the topic --- topic would be biology, history, standards etc.",study,paper,3389,-1,9,Component-Whole,The study on which this paper is based was prompted by concerns about marking standards.
,poem,need,1542,0,8,Message-Topic,The poem explores the inevitable need to make choices.
,savings,hardware side,7756,-1,9,Entity-Origin,The big savings is coming from the hardware side.
